drugbank_id	drugbank_name	do_slim_id	do_slim_name	do_subsumed_id	do_subsumed_name	resource
DB01097	Leflunomide	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	medi_lps
DB01098	Rosuvastatin	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
DB01098	Rosuvastatin	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_lps
DB01098	Rosuvastatin	DOID:1459	hypothyroidism	DOID:1459	hypothyroidism	medi_lps
DB01098	Rosuvastatin	DOID:1936	atherosclerosis	DOID:1936	atherosclerosis	labeledin
DB01098	Rosuvastatin	DOID:1936	atherosclerosis	DOID:1936	atherosclerosis	medi_hps
DB01098	Rosuvastatin	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	ehrlink
DB01098	Rosuvastatin	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	medi_lps
DB01098	Rosuvastatin	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	labeledin
DB01098	Rosuvastatin	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_hps
DB01098	Rosuvastatin	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_hps
DB01100	Pimozide	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	medi_hps
DB01101	Capecitabine	DOID:10283	prostate cancer	DOID:10283	prostate cancer	predict
DB01101	Capecitabine	DOID:10283	prostate cancer	DOID:10286	prostate carcinoma	predict
DB01101	Capecitabine	DOID:10534	stomach cancer	DOID:10534	stomach cancer	medi_hps
DB01101	Capecitabine	DOID:10534	stomach cancer	DOID:10534	stomach cancer	predict
DB01101	Capecitabine	DOID:10534	stomach cancer	DOID:5517	stomach carcinoma	medi_hps
DB01101	Capecitabine	DOID:10534	stomach cancer	DOID:5517	stomach carcinoma	predict
DB01101	Capecitabine	DOID:1612	breast cancer	DOID:1612	breast cancer	ehrlink
DB01101	Capecitabine	DOID:1612	breast cancer	DOID:1612	breast cancer	medi_hps
DB01101	Capecitabine	DOID:1612	breast cancer	DOID:1612	breast cancer	predict
DB01101	Capecitabine	DOID:1612	breast cancer	DOID:3459	breast carcinoma	predict
DB01101	Capecitabine	DOID:1793	pancreatic cancer	DOID:1793	pancreatic cancer	medi_lps
DB01101	Capecitabine	DOID:219	colon cancer	DOID:1520	colon carcinoma	medi_hps
DB01101	Capecitabine	DOID:219	colon cancer	DOID:1520	colon carcinoma	predict
DB01101	Capecitabine	DOID:219	colon cancer	DOID:219	colon cancer	ehrlink
DB01101	Capecitabine	DOID:219	colon cancer	DOID:219	colon cancer	medi_hps
DB01101	Capecitabine	DOID:263	kidney cancer	DOID:0050387	nonpapillary renal cell carcinoma	predict
DB01101	Capecitabine	DOID:263	kidney cancer	DOID:4450	renal cell carcinoma	predict
DB01101	Capecitabine	DOID:5041	esophageal cancer	DOID:5041	esophageal cancer	ehrlink
DB01104	Sertraline	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	medi_lps
DB01104	Sertraline	DOID:12849	autistic disorder	DOID:12849	autistic disorder	ehrlink
DB01104	Sertraline	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	ehrlink
DB01104	Sertraline	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	labeledin
DB01104	Sertraline	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	medi_hps
DB01104	Sertraline	DOID:1595	endogenous depression	DOID:9478	postpartum depression	ehrlink
DB01104	Sertraline	DOID:5419	schizophrenia	DOID:1229	paranoid schizophrenia	ehrlink
DB01104	Sertraline	DOID:594	panic disorder	DOID:594	panic disorder	labeledin
DB01104	Sertraline	DOID:594	panic disorder	DOID:594	panic disorder	medi_hps
DB01104	Sertraline	DOID:594	panic disorder	DOID:594	panic disorder	predict
DB01105	Sibutramine	DOID:9970	obesity	DOID:9970	obesity	predict
DB01113	Papaverine	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_lps
DB01113	Papaverine	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_lps
DB01113	Papaverine	DOID:6364	migraine	DOID:6364	migraine	medi_lps
DB01113	Papaverine	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_lps
DB01115	Nifedipine	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	medi_lps
DB01115	Nifedipine	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB01115	Nifedipine	DOID:10763	hypertension	DOID:10763	hypertension	ehrlink
DB01115	Nifedipine	DOID:10763	hypertension	DOID:10763	hypertension	labeledin
DB01115	Nifedipine	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB01115	Nifedipine	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB01115	Nifedipine	DOID:10763	hypertension	DOID:10823	malignant essential hypertension	ehrlink
DB01115	Nifedipine	DOID:10763	hypertension	DOID:10825	essential hypertension	ehrlink
DB01115	Nifedipine	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB01115	Nifedipine	DOID:10763	hypertension	DOID:10913	benign essential hypertension	ehrlink
DB01115	Nifedipine	DOID:10763	hypertension	DOID:6432	pulmonary hypertension	medi_lps
DB01115	Nifedipine	DOID:3393	coronary artery disease	DOID:11840	coronary artery vasospasm	medi_hps
DB01115	Nifedipine	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	ehrlink
DB01115	Nifedipine	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	medi_lps
DB01115	Nifedipine	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_lps
DB01115	Nifedipine	DOID:3393	coronary artery disease	DOID:8805	intermediate coronary syndrome	medi_lps
DB01115	Nifedipine	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_lps
DB01115	Nifedipine	DOID:418	systemic scleroderma	DOID:418	systemic scleroderma	ehrlink
DB01115	Nifedipine	DOID:6364	migraine	DOID:6364	migraine	medi_lps
DB01117	Atovaquone	DOID:12365	malaria	DOID:12365	malaria	medi_lps
DB01117	Atovaquone	DOID:12365	malaria	DOID:14324	Plasmodium malariae malaria	medi_lps
DB01117	Atovaquone	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_lps
DB01118	Amiodarone	DOID:10763	hypertension	DOID:10913	benign essential hypertension	ehrlink
DB01118	Amiodarone	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	ehrlink
DB01119	Diazoxide	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
DB01119	Diazoxide	DOID:10763	hypertension	DOID:10823	malignant essential hypertension	medi_hps
DB01119	Diazoxide	DOID:10763	hypertension	DOID:10824	malignant hypertension	medi_hps
DB01119	Diazoxide	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_lps
DB01119	Diazoxide	DOID:1793	pancreatic cancer	DOID:1799	islet cell tumor	medi_lps
DB01119	Diazoxide	DOID:1793	pancreatic cancer	DOID:3892	insulinoma	medi_lps
DB01120	Gliclazide	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	predict
DB01124	Tolbutamide	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
DB01124	Tolbutamide	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_lps
DB01124	Tolbutamide	DOID:1826	epilepsy syndrome	DOID:2481	infantile epileptic encephalopathy	medi_lps
DB01124	Tolbutamide	DOID:9352	type 2 diabetes mellitus	DOID:1837	diabetic ketoacidosis	medi_lps
DB01124	Tolbutamide	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	medi_hps
DB01124	Tolbutamide	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	predict
DB01128	Bicalutamide	DOID:10283	prostate cancer	DOID:10283	prostate cancer	predict
DB01128	Bicalutamide	DOID:10283	prostate cancer	DOID:10286	prostate carcinoma	predict
DB01131	Proguanil	DOID:12365	malaria	DOID:14067	Plasmodium falciparum malaria	medi_hps
DB01132	Pioglitazone	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	predict
DB01133	Tiludronate	DOID:1612	breast cancer	DOID:3443	mammary Paget's disease	predict
DB01133	Tiludronate	DOID:5408	Paget's disease of bone	DOID:5408	Paget's disease of bone	medi_hps
DB01133	Tiludronate	DOID:5408	Paget's disease of bone	DOID:5408	Paget's disease of bone	predict
DB01136	Carvedilol	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB01136	Carvedilol	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB01137	Levofloxacin	DOID:2841	asthma	DOID:2841	asthma	predict
DB01137	Levofloxacin	DOID:3083	chronic obstructive pulmonary disease	DOID:3083	chronic obstructive pulmonary disease	ehrlink
DB01140	Cefadroxil	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_lps
DB01142	Doxepin	DOID:3310	atopic dermatitis	DOID:3310	atopic dermatitis	predict
DB01144	Diclofenamide	DOID:1686	glaucoma	DOID:1686	glaucoma	medi_hps
DB01149	Nefazodone	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	labeledin
DB01149	Nefazodone	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	medi_lps
DB01151	Desipramine	DOID:1094	attention deficit hyperactivity disorder	DOID:1094	attention deficit hyperactivity disorder	medi_lps
DB01151	Desipramine	DOID:1094	attention deficit hyperactivity disorder	DOID:1094	attention deficit hyperactivity disorder	predict
DB01151	Desipramine	DOID:1612	breast cancer	DOID:1612	breast cancer	medi_lps
DB01151	Desipramine	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	medi_lps
DB01151	Desipramine	DOID:594	panic disorder	DOID:594	panic disorder	medi_lps
DB01151	Desipramine	DOID:8986	narcolepsy	DOID:8986	narcolepsy	medi_lps
DB01156	Bupropion	DOID:1094	attention deficit hyperactivity disorder	DOID:1094	attention deficit hyperactivity disorder	predict
DB01156	Bupropion	DOID:594	panic disorder	DOID:594	panic disorder	predict
DB01156	Bupropion	DOID:9970	obesity	DOID:9970	obesity	predict
DB01157	Trimetrexate	DOID:1115	sarcoma	DOID:1115	sarcoma	medi_lps
DB01157	Trimetrexate	DOID:4045	muscle cancer	DOID:1967	leiomyosarcoma	medi_lps
DB01157	Trimetrexate	DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	medi_lps
DB01160	Dinoprost Tromethamine	DOID:10763	hypertension	DOID:6432	pulmonary hypertension	medi_lps
DB01162	Terazosin	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB01162	Terazosin	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB01164	Calcium Chloride	DOID:2531	hematologic cancer	DOID:8584	Burkitt lymphoma	medi_lps
DB01165	Ofloxacin	DOID:3083	chronic obstructive pulmonary disease	DOID:3083	chronic obstructive pulmonary disease	ehrlink
DB01166	Cilostazol	DOID:418	systemic scleroderma	DOID:418	systemic scleroderma	ehrlink
DB01168	Procarbazine	DOID:12995	conduct disorder	DOID:12995	conduct disorder	medi_lps
DB01168	Procarbazine	DOID:1319	brain cancer	DOID:1319	brain cancer	medi_hps
DB01168	Procarbazine	DOID:1324	lung cancer	DOID:5409	lung small cell carcinoma	medi_hps
DB01168	Procarbazine	DOID:1909	melanoma	DOID:1909	melanoma	medi_hps
DB01168	Procarbazine	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_hps
DB01168	Procarbazine	DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	medi_hps
DB01168	Procarbazine	DOID:2531	hematologic cancer	DOID:8651	Hodgkin's granuloma	medi_hps
DB01168	Procarbazine	DOID:2531	hematologic cancer	DOID:8691	mycosis fungoides	medi_lps
DB01168	Procarbazine	DOID:2531	hematologic cancer	DOID:9538	multiple myeloma	medi_hps
DB01168	Procarbazine	DOID:3070	malignant glioma	DOID:3070	malignant glioma	medi_lps
DB01168	Procarbazine	DOID:4159	skin cancer	DOID:8923	skin melanoma	medi_hps
DB01170	Guanethidine	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB01170	Guanethidine	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB01173	Orphenadrine	DOID:6364	migraine	DOID:12783	migraine without aura	predict
DB01173	Orphenadrine	DOID:6364	migraine	DOID:6364	migraine	predict
DB01174	Phenobarbital	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
DB01174	Phenobarbital	DOID:10763	hypertension	DOID:10825	essential hypertension	labeledin
DB01174	Phenobarbital	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_lps
DB01174	Phenobarbital	DOID:10763	hypertension	DOID:13593	eclampsia	medi_lps
DB01174	Phenobarbital	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_lps
DB01174	Phenobarbital	DOID:1826	epilepsy syndrome	DOID:14264	benign neonatal seizures	medi_hps
DB01174	Phenobarbital	DOID:1826	epilepsy syndrome	DOID:14264	benign neonatal seizures	predict
DB01174	Phenobarbital	DOID:1826	epilepsy syndrome	DOID:14777	benign familial neonatal epilepsy	predict
DB01174	Phenobarbital	DOID:1826	epilepsy syndrome	DOID:1824	status epilepticus	medi_hps
DB01174	Phenobarbital	DOID:1826	epilepsy syndrome	DOID:1825	childhood absence epilepsy	medi_hps
DB01174	Phenobarbital	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	ehrlink
DB01174	Phenobarbital	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	medi_lps
DB01174	Phenobarbital	DOID:1826	epilepsy syndrome	DOID:2234	focal epilepsy	medi_hps
DB01174	Phenobarbital	DOID:1826	epilepsy syndrome	DOID:7725	epilepsy with generalized tonic-clonic seizures	medi_hps
DB01174	Phenobarbital	DOID:4989	pancreatitis	DOID:2913	acute pancreatitis	medi_lps
DB01174	Phenobarbital	DOID:4989	pancreatitis	DOID:4989	pancreatitis	medi_lps
DB01174	Phenobarbital	DOID:6364	migraine	DOID:6364	migraine	medi_lps
DB01175	Escitalopram	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	ehrlink
DB01175	Escitalopram	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	medi_hps
DB01175	Escitalopram	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	ehrlink
DB01177	Idarubicin	DOID:1612	breast cancer	DOID:1612	breast cancer	medi_hps
DB01177	Idarubicin	DOID:2531	hematologic cancer	DOID:0060318	acute promyelocytic leukemia	medi_hps
DB01177	Idarubicin	DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	medi_lps
DB01177	Idarubicin	DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	predict
DB01177	Idarubicin	DOID:2531	hematologic cancer	DOID:1240	leukemia	medi_hps
DB01177	Idarubicin	DOID:2531	hematologic cancer	DOID:1240	leukemia	predict
DB01177	Idarubicin	DOID:2531	hematologic cancer	DOID:8552	chronic myeloid leukemia	medi_hps
DB01177	Idarubicin	DOID:2531	hematologic cancer	DOID:8692	myeloid leukemia	medi_lps
DB01177	Idarubicin	DOID:2531	hematologic cancer	DOID:9119	acute myeloid leukemia	medi_hps
DB01177	Idarubicin	DOID:2531	hematologic cancer	DOID:9119	acute myeloid leukemia	predict
DB01177	Idarubicin	DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	medi_lps
DB01177	Idarubicin	DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	predict
DB01177	Idarubicin	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_lps
DB01177	Idarubicin	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_lps
DB01179	Podofilox	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
DB01179	Podofilox	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_lps
DB01179	Podofilox	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_lps
DB01179	Podofilox	DOID:2841	asthma	DOID:2841	asthma	medi_lps
DB01179	Podofilox	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	medi_lps
DB01179	Podofilox	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_lps
DB01179	Podofilox	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_lps
DB01181	Ifosfamide	DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	predict
DB01181	Ifosfamide	DOID:2531	hematologic cancer	DOID:1040	chronic lymphocytic leukemia	predict
DB01181	Ifosfamide	DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	predict
DB01181	Ifosfamide	DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	predict
DB01181	Ifosfamide	DOID:2994	germ cell cancer	DOID:4440	seminoma	predict
DB01181	Ifosfamide	DOID:2998	testicular cancer	DOID:2998	testicular cancer	predict
DB01181	Ifosfamide	DOID:2998	testicular cancer	DOID:5557	testicular germ cell cancer	predict
DB01184	Domperidone	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_lps
DB01184	Domperidone	DOID:6364	migraine	DOID:6364	migraine	medi_lps
DB01185	Fluoxymesterone	DOID:1612	breast cancer	DOID:1612	breast cancer	medi_hps
DB01185	Fluoxymesterone	DOID:1612	breast cancer	DOID:1612	breast cancer	predict
DB01185	Fluoxymesterone	DOID:1612	breast cancer	DOID:3459	breast carcinoma	predict
DB01186	Pergolide	DOID:0050425	restless legs syndrome	DOID:0050425	restless legs syndrome	medi_lps
DB01186	Pergolide	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	medi_hps
DB01186	Pergolide	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_hps
DB01186	Pergolide	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	predict
DB01188	Ciclopirox	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	medi_lps
DB01188	Ciclopirox	DOID:8893	psoriasis	DOID:8893	psoriasis	medi_lps
DB01189	Desflurane	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB01189	Desflurane	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB01190	Clindamycin	DOID:12365	malaria	DOID:12365	malaria	medi_hps
DB01190	Clindamycin	DOID:12365	malaria	DOID:14067	Plasmodium falciparum malaria	medi_lps
DB01190	Clindamycin	DOID:12365	malaria	DOID:14324	Plasmodium malariae malaria	medi_hps
DB01190	Clindamycin	DOID:1826	epilepsy syndrome	DOID:2481	infantile epileptic encephalopathy	medi_lps
DB01190	Clindamycin	DOID:3310	atopic dermatitis	DOID:3310	atopic dermatitis	ehrlink
DB01190	Clindamycin	DOID:4481	allergic rhinitis	DOID:4481	allergic rhinitis	ehrlink
DB01193	Acebutolol	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB01193	Acebutolol	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB01194	Brinzolamide	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB01194	Brinzolamide	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
DB01194	Brinzolamide	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB01194	Brinzolamide	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_lps
DB01194	Brinzolamide	DOID:1686	glaucoma	DOID:1067	open-angle glaucoma	medi_hps
DB01194	Brinzolamide	DOID:1686	glaucoma	DOID:1067	open-angle glaucoma	predict
DB01194	Brinzolamide	DOID:1686	glaucoma	DOID:1070	primary open angle glaucoma	predict
DB01194	Brinzolamide	DOID:1686	glaucoma	DOID:1686	glaucoma	medi_hps
DB01194	Brinzolamide	DOID:1686	glaucoma	DOID:9282	ocular hypertension	medi_hps
DB01194	Brinzolamide	DOID:1686	glaucoma	DOID:9283	borderline glaucoma	medi_lps
DB01196	Estramustine	DOID:10283	prostate cancer	DOID:10283	prostate cancer	ehrlink
DB01196	Estramustine	DOID:10283	prostate cancer	DOID:10283	prostate cancer	medi_hps
DB01196	Estramustine	DOID:10283	prostate cancer	DOID:10283	prostate cancer	predict
DB01196	Estramustine	DOID:10283	prostate cancer	DOID:10286	prostate carcinoma	medi_hps
DB01196	Estramustine	DOID:10283	prostate cancer	DOID:10286	prostate carcinoma	predict
DB01197	Captopril	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB01197	Captopril	DOID:10763	hypertension	DOID:10763	hypertension	ehrlink
DB01197	Captopril	DOID:10763	hypertension	DOID:10763	hypertension	labeledin
DB01197	Captopril	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB01197	Captopril	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB01197	Captopril	DOID:10763	hypertension	DOID:10823	malignant essential hypertension	medi_hps
DB01197	Captopril	DOID:10763	hypertension	DOID:10824	malignant hypertension	medi_hps
DB01197	Captopril	DOID:10763	hypertension	DOID:10825	essential hypertension	ehrlink
DB01197	Captopril	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB01197	Captopril	DOID:10763	hypertension	DOID:1591	renovascular hypertension	medi_lps
DB01197	Captopril	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	labeledin
DB01197	Captopril	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_hps
DB01197	Captopril	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_hps
DB01197	Captopril	DOID:418	systemic scleroderma	DOID:418	systemic scleroderma	ehrlink
DB01197	Captopril	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_hps
DB01198	Zopiclone	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	ehrlink
DB01198	Zopiclone	DOID:5419	schizophrenia	DOID:1229	paranoid schizophrenia	ehrlink
DB01200	Bromocriptine	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	labeledin
DB01200	Bromocriptine	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_hps
DB01200	Bromocriptine	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	predict
DB01200	Bromocriptine	DOID:9352	type 2 diabetes mellitus	DOID:1837	diabetic ketoacidosis	medi_hps
DB01200	Bromocriptine	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	labeledin
DB01200	Bromocriptine	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	medi_hps
DB01200	Bromocriptine	DOID:9744	type 1 diabetes mellitus	DOID:9744	type 1 diabetes mellitus	medi_lps
DB01202	Levetiracetam	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	medi_lps
DB01202	Levetiracetam	DOID:12849	autistic disorder	DOID:12849	autistic disorder	medi_lps
DB01202	Levetiracetam	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	ehrlink
DB01202	Levetiracetam	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	labeledin
DB01202	Levetiracetam	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	medi_hps
DB01202	Levetiracetam	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	predict
DB01202	Levetiracetam	DOID:1826	epilepsy syndrome	DOID:1827	idiopathic generalized epilepsy	predict
DB01202	Levetiracetam	DOID:1826	epilepsy syndrome	DOID:2234	focal epilepsy	medi_hps
DB01202	Levetiracetam	DOID:1826	epilepsy syndrome	DOID:308	early myoclonic encephalopathy	labeledin
DB01202	Levetiracetam	DOID:1826	epilepsy syndrome	DOID:308	early myoclonic encephalopathy	medi_lps
DB01202	Levetiracetam	DOID:1826	epilepsy syndrome	DOID:4890	juvenile myoclonic epilepsy	labeledin
DB01202	Levetiracetam	DOID:1826	epilepsy syndrome	DOID:4890	juvenile myoclonic epilepsy	medi_lps
DB01202	Levetiracetam	DOID:1826	epilepsy syndrome	DOID:4890	juvenile myoclonic epilepsy	predict
DB01202	Levetiracetam	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	medi_lps
DB01203	Nadolol	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB01203	Nadolol	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB01204	Mitoxantrone	DOID:0060073	lymphatic system cancer	DOID:8538	reticulosarcoma	predict
DB01204	Mitoxantrone	DOID:10283	prostate cancer	DOID:10283	prostate cancer	medi_hps
DB01204	Mitoxantrone	DOID:10283	prostate cancer	DOID:10283	prostate cancer	predict
DB01204	Mitoxantrone	DOID:10283	prostate cancer	DOID:10286	prostate carcinoma	predict
DB01204	Mitoxantrone	DOID:1115	sarcoma	DOID:1115	sarcoma	medi_hps
DB01204	Mitoxantrone	DOID:1612	breast cancer	DOID:1612	breast cancer	medi_hps
DB01204	Mitoxantrone	DOID:1612	breast cancer	DOID:3459	breast carcinoma	medi_lps
DB01204	Mitoxantrone	DOID:2377	multiple sclerosis	DOID:0050783	secondary progressive multiple sclerosis	medi_hps
DB01204	Mitoxantrone	DOID:2377	multiple sclerosis	DOID:0050784	primary progressive multiple sclerosis	medi_hps
DB01204	Mitoxantrone	DOID:2377	multiple sclerosis	DOID:0050785	progressive relapsing multiple sclerosis	medi_hps
DB01204	Mitoxantrone	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	medi_hps
DB01204	Mitoxantrone	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	predict
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_hps
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:0060318	acute promyelocytic leukemia	medi_hps
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	medi_lps
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	predict
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:1040	chronic lymphocytic leukemia	predict
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:1240	leukemia	medi_hps
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:12603	acute leukemia	medi_lps
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	predict
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:8692	myeloid leukemia	medi_lps
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:9119	acute myeloid leukemia	medi_hps
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:9119	acute myeloid leukemia	predict
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	medi_lps
DB01204	Mitoxantrone	DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	predict
DB01206	Lomustine	DOID:1319	brain cancer	DOID:1319	brain cancer	medi_hps
DB01206	Lomustine	DOID:1612	breast cancer	DOID:1612	breast cancer	medi_lps
DB01206	Lomustine	DOID:1909	melanoma	DOID:1909	melanoma	medi_hps
DB01206	Lomustine	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_hps
DB01206	Lomustine	DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	medi_hps
DB01206	Lomustine	DOID:2531	hematologic cancer	DOID:8651	Hodgkin's granuloma	medi_hps
DB01206	Lomustine	DOID:263	kidney cancer	DOID:263	kidney cancer	medi_hps
DB01206	Lomustine	DOID:263	kidney cancer	DOID:4450	renal cell carcinoma	medi_lps
DB01206	Lomustine	DOID:4159	skin cancer	DOID:8923	skin melanoma	medi_hps
DB01206	Lomustine	DOID:8893	psoriasis	DOID:8893	psoriasis	medi_lps
DB01210	Levobunolol	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB01210	Levobunolol	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
