drug	disease	classification	notes	drug_url	disease_url
Irinotecan	lung cancer			http://www.drugbank.ca/drugs/DB00762	http://www.disease-ontology.org/term/DOID%3A10283
Irinotecan	pancreatic cancer			http://www.drugbank.ca/drugs/DB00762	http://www.disease-ontology.org/term/DOID%3A10283
Irinotecan	stomach cancer			http://www.drugbank.ca/drugs/DB00762	http://www.disease-ontology.org/term/DOID%3A10283
Isocarboxazid	panic disorder			http://www.drugbank.ca/drugs/DB01247	http://www.disease-ontology.org/term/DOID%3A10283
Isoetarine	asthma			http://www.drugbank.ca/drugs/DB00221	http://www.disease-ontology.org/term/DOID%3A10283
Isoprenaline	asthma			http://www.drugbank.ca/drugs/DB01064	http://www.disease-ontology.org/term/DOID%3A10283
Isosorbide Dinitrate	coronary artery disease			http://www.drugbank.ca/drugs/DB00883	http://www.disease-ontology.org/term/DOID%3A10283
Isosorbide Dinitrate	hypertension			http://www.drugbank.ca/drugs/DB00883	http://www.disease-ontology.org/term/DOID%3A10283
Isosorbide Mononitrate	coronary artery disease			http://www.drugbank.ca/drugs/DB01020	http://www.disease-ontology.org/term/DOID%3A10283
Isotretinoin	hematologic cancer			http://www.drugbank.ca/drugs/DB00982	http://www.disease-ontology.org/term/DOID%3A10283
Isotretinoin	peripheral nervous system neoplasm			http://www.drugbank.ca/drugs/DB00982	http://www.disease-ontology.org/term/DOID%3A10283
Isradipine	hypertension			http://www.drugbank.ca/drugs/DB00270	http://www.disease-ontology.org/term/DOID%3A10283
Ixabepilone	breast cancer			http://www.drugbank.ca/drugs/DB04845	http://www.disease-ontology.org/term/DOID%3A10283
Ketoprofen	osteoarthritis			http://www.drugbank.ca/drugs/DB01009	http://www.disease-ontology.org/term/DOID%3A10283
Ketotifen	asthma			http://www.drugbank.ca/drugs/DB00920	http://www.disease-ontology.org/term/DOID%3A10283
L-Carnitine	autistic disorder			http://www.drugbank.ca/drugs/DB00583	http://www.disease-ontology.org/term/DOID%3A10283
L-DOPA	Parkinson's disease			http://www.drugbank.ca/drugs/DB01235	http://www.disease-ontology.org/term/DOID%3A10283
L-DOPA	restless legs syndrome			http://www.drugbank.ca/drugs/DB01235	http://www.disease-ontology.org/term/DOID%3A10283
Labetalol	hypertension			http://www.drugbank.ca/drugs/DB00598	http://www.disease-ontology.org/term/DOID%3A10283
Lacosamide	epilepsy syndrome			http://www.drugbank.ca/drugs/DB06218	http://www.disease-ontology.org/term/DOID%3A10283
Lamivudine	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB00709	http://www.disease-ontology.org/term/DOID%3A10283
Lamivudine	hepatitis B			http://www.drugbank.ca/drugs/DB00709	http://www.disease-ontology.org/term/DOID%3A10283
Lamotrigine	bipolar disorder			http://www.drugbank.ca/drugs/DB00555	http://www.disease-ontology.org/term/DOID%3A10283
Lamotrigine	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00555	http://www.disease-ontology.org/term/DOID%3A10283
Lamotrigine	schizophrenia			http://www.drugbank.ca/drugs/DB00555	http://www.disease-ontology.org/term/DOID%3A10283
Lapatinib	breast cancer			http://www.drugbank.ca/drugs/DB01259	http://www.disease-ontology.org/term/DOID%3A10283
Latanoprost	glaucoma			http://www.drugbank.ca/drugs/DB00654	http://www.disease-ontology.org/term/DOID%3A10283
Latanoprost	hypertension			http://www.drugbank.ca/drugs/DB00654	http://www.disease-ontology.org/term/DOID%3A10283
Leflunomide	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB01097	http://www.disease-ontology.org/term/DOID%3A10283
Leflunomide	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB01097	http://www.disease-ontology.org/term/DOID%3A10283
Leflunomide	systemic scleroderma			http://www.drugbank.ca/drugs/DB01097	http://www.disease-ontology.org/term/DOID%3A10283
Lenalidomide	hematologic cancer			http://www.drugbank.ca/drugs/DB00480	http://www.disease-ontology.org/term/DOID%3A10283
Letrozole	breast cancer			http://www.drugbank.ca/drugs/DB01006	http://www.disease-ontology.org/term/DOID%3A10283
Leucovorin	bone cancer			http://www.drugbank.ca/drugs/DB00650	http://www.disease-ontology.org/term/DOID%3A10283
Leucovorin	colon cancer			http://www.drugbank.ca/drugs/DB00650	http://www.disease-ontology.org/term/DOID%3A10283
Levetiracetam	epilepsy syndrome			http://www.drugbank.ca/drugs/DB01202	http://www.disease-ontology.org/term/DOID%3A10283
Levobunolol	glaucoma			http://www.drugbank.ca/drugs/DB01210	http://www.disease-ontology.org/term/DOID%3A10283
Levobunolol	hypertension			http://www.drugbank.ca/drugs/DB01210	http://www.disease-ontology.org/term/DOID%3A10283
Levofloxacin	asthma			http://www.drugbank.ca/drugs/DB01137	http://www.disease-ontology.org/term/DOID%3A10283
Levofloxacin	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB01137	http://www.disease-ontology.org/term/DOID%3A10283
Levonorgestrel	polycystic ovary syndrome			http://www.drugbank.ca/drugs/DB00367	http://www.disease-ontology.org/term/DOID%3A10283
Levothyroxine	Graves' disease			http://www.drugbank.ca/drugs/DB00451	http://www.disease-ontology.org/term/DOID%3A10283
Levothyroxine	coronary artery disease			http://www.drugbank.ca/drugs/DB00451	http://www.disease-ontology.org/term/DOID%3A10283
Levothyroxine	hypothyroidism			http://www.drugbank.ca/drugs/DB00451	http://www.disease-ontology.org/term/DOID%3A10283
Levothyroxine	thyroid cancer			http://www.drugbank.ca/drugs/DB00451	http://www.disease-ontology.org/term/DOID%3A10283
Lidocaine	coronary artery disease			http://www.drugbank.ca/drugs/DB00281	http://www.disease-ontology.org/term/DOID%3A10283
Lidocaine	osteoarthritis			http://www.drugbank.ca/drugs/DB00281	http://www.disease-ontology.org/term/DOID%3A10283
Lidocaine	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00281	http://www.disease-ontology.org/term/DOID%3A10283
Lidocaine	systemic scleroderma			http://www.drugbank.ca/drugs/DB00281	http://www.disease-ontology.org/term/DOID%3A10283
Linagliptin	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB08882	http://www.disease-ontology.org/term/DOID%3A10283
Liothyronine	Graves' disease			http://www.drugbank.ca/drugs/DB00279	http://www.disease-ontology.org/term/DOID%3A10283
Liothyronine	hypothyroidism			http://www.drugbank.ca/drugs/DB00279	http://www.disease-ontology.org/term/DOID%3A10283
Liothyronine	thyroid cancer			http://www.drugbank.ca/drugs/DB00279	http://www.disease-ontology.org/term/DOID%3A10283
Liotrix	Graves' disease			http://www.drugbank.ca/drugs/DB01583	http://www.disease-ontology.org/term/DOID%3A10283
Liotrix	coronary artery disease			http://www.drugbank.ca/drugs/DB01583	http://www.disease-ontology.org/term/DOID%3A10283
Liotrix	hypothyroidism			http://www.drugbank.ca/drugs/DB01583	http://www.disease-ontology.org/term/DOID%3A10283
Liotrix	thyroid cancer			http://www.drugbank.ca/drugs/DB01583	http://www.disease-ontology.org/term/DOID%3A10283
Lisdexamfetamine	attention deficit hyperactivity disorder			http://www.drugbank.ca/drugs/DB01255	http://www.disease-ontology.org/term/DOID%3A10283
Lisinopril	coronary artery disease			http://www.drugbank.ca/drugs/DB00722	http://www.disease-ontology.org/term/DOID%3A10283
Lisinopril	dilated cardiomyopathy			http://www.drugbank.ca/drugs/DB00722	http://www.disease-ontology.org/term/DOID%3A10283
Lisinopril	hypertension			http://www.drugbank.ca/drugs/DB00722	http://www.disease-ontology.org/term/DOID%3A10283
Lisinopril	kidney cancer			http://www.drugbank.ca/drugs/DB00722	http://www.disease-ontology.org/term/DOID%3A10283
Lisinopril	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00722	http://www.disease-ontology.org/term/DOID%3A10283
Lisinopril	systemic scleroderma			http://www.drugbank.ca/drugs/DB00722	http://www.disease-ontology.org/term/DOID%3A10283
Lithium	schizophrenia			http://www.drugbank.ca/drugs/DB01356	http://www.disease-ontology.org/term/DOID%3A10283
Lomustine	brain cancer			http://www.drugbank.ca/drugs/DB01206	http://www.disease-ontology.org/term/DOID%3A10283
Lomustine	hematologic cancer			http://www.drugbank.ca/drugs/DB01206	http://www.disease-ontology.org/term/DOID%3A10283
Lomustine	kidney cancer			http://www.drugbank.ca/drugs/DB01206	http://www.disease-ontology.org/term/DOID%3A10283
Lomustine	melanoma			http://www.drugbank.ca/drugs/DB01206	http://www.disease-ontology.org/term/DOID%3A10283
Lomustine	skin cancer			http://www.drugbank.ca/drugs/DB01206	http://www.disease-ontology.org/term/DOID%3A10283
Lopinavir	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB01601	http://www.disease-ontology.org/term/DOID%3A10283
Loratadine	allergic rhinitis			http://www.drugbank.ca/drugs/DB00455	http://www.disease-ontology.org/term/DOID%3A10283
Loratadine	asthma			http://www.drugbank.ca/drugs/DB00455	http://www.disease-ontology.org/term/DOID%3A10283
Loratadine	atopic dermatitis			http://www.drugbank.ca/drugs/DB00455	http://www.disease-ontology.org/term/DOID%3A10283
Lorazepam	panic disorder			http://www.drugbank.ca/drugs/DB00186	http://www.disease-ontology.org/term/DOID%3A10283
Losartan	coronary artery disease			http://www.drugbank.ca/drugs/DB00678	http://www.disease-ontology.org/term/DOID%3A10283
Losartan	hypertension			http://www.drugbank.ca/drugs/DB00678	http://www.disease-ontology.org/term/DOID%3A10283
Losartan	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB00678	http://www.disease-ontology.org/term/DOID%3A10283
Lovastatin	atherosclerosis			http://www.drugbank.ca/drugs/DB00227	http://www.disease-ontology.org/term/DOID%3A10283
Lovastatin	coronary artery disease			http://www.drugbank.ca/drugs/DB00227	http://www.disease-ontology.org/term/DOID%3A10283
Lovastatin	hypertension			http://www.drugbank.ca/drugs/DB00227	http://www.disease-ontology.org/term/DOID%3A10283
Loxapine	schizophrenia			http://www.drugbank.ca/drugs/DB00408	http://www.disease-ontology.org/term/DOID%3A10283
Magnesium Sulfate	hypertension			http://www.drugbank.ca/drugs/DB00653	http://www.disease-ontology.org/term/DOID%3A10283
Magnesium salicylate	psoriasis			http://www.drugbank.ca/drugs/DB01397	http://www.disease-ontology.org/term/DOID%3A10283
Mannitol	glaucoma			http://www.drugbank.ca/drugs/DB00742	http://www.disease-ontology.org/term/DOID%3A10283
Maprotiline	panic disorder			http://www.drugbank.ca/drugs/DB00934	http://www.disease-ontology.org/term/DOID%3A10283
Mecamylamine	Gilles de la Tourette syndrome			http://www.drugbank.ca/drugs/DB00657	http://www.disease-ontology.org/term/DOID%3A10283
Mecamylamine	hypertension			http://www.drugbank.ca/drugs/DB00657	http://www.disease-ontology.org/term/DOID%3A10283
Mechlorethamine	hematologic cancer			http://www.drugbank.ca/drugs/DB00888	http://www.disease-ontology.org/term/DOID%3A10283
Mechlorethamine	lymphatic system cancer			http://www.drugbank.ca/drugs/DB00888	http://www.disease-ontology.org/term/DOID%3A10283
Medroxyprogesterone Acetate	breast cancer			http://www.drugbank.ca/drugs/DB00603	http://www.disease-ontology.org/term/DOID%3A10283
Medroxyprogesterone Acetate	kidney cancer			http://www.drugbank.ca/drugs/DB00603	http://www.disease-ontology.org/term/DOID%3A10283
Medroxyprogesterone Acetate	osteoporosis			http://www.drugbank.ca/drugs/DB00603	http://www.disease-ontology.org/term/DOID%3A10283
Medroxyprogesterone Acetate	uterine cancer			http://www.drugbank.ca/drugs/DB00603	http://www.disease-ontology.org/term/DOID%3A10283
Megestrol acetate	breast cancer			http://www.drugbank.ca/drugs/DB00351	http://www.disease-ontology.org/term/DOID%3A10283
Melatonin	kidney cancer			http://www.drugbank.ca/drugs/DB01065	http://www.disease-ontology.org/term/DOID%3A10283
Melatonin	prostate cancer			http://www.drugbank.ca/drugs/DB01065	http://www.disease-ontology.org/term/DOID%3A10283
Meloxicam	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00814	http://www.disease-ontology.org/term/DOID%3A10283
Meloxicam	osteoarthritis			http://www.drugbank.ca/drugs/DB00814	http://www.disease-ontology.org/term/DOID%3A10283
Meloxicam	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00814	http://www.disease-ontology.org/term/DOID%3A10283
Meloxicam	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00814	http://www.disease-ontology.org/term/DOID%3A10283
Meloxicam	systemic scleroderma			http://www.drugbank.ca/drugs/DB00814	http://www.disease-ontology.org/term/DOID%3A10283
Melphalan	breast cancer			http://www.drugbank.ca/drugs/DB01042	http://www.disease-ontology.org/term/DOID%3A10283
Melphalan	hematologic cancer			http://www.drugbank.ca/drugs/DB01042	http://www.disease-ontology.org/term/DOID%3A10283
Melphalan	melanoma			http://www.drugbank.ca/drugs/DB01042	http://www.disease-ontology.org/term/DOID%3A10283
Melphalan	muscle cancer			http://www.drugbank.ca/drugs/DB01042	http://www.disease-ontology.org/term/DOID%3A10283
Melphalan	ovarian cancer			http://www.drugbank.ca/drugs/DB01042	http://www.disease-ontology.org/term/DOID%3A10283
Melphalan	peripheral nervous system neoplasm			http://www.drugbank.ca/drugs/DB01042	http://www.disease-ontology.org/term/DOID%3A10283
Melphalan	sarcoma			http://www.drugbank.ca/drugs/DB01042	http://www.disease-ontology.org/term/DOID%3A10283
Melphalan	skin cancer			http://www.drugbank.ca/drugs/DB01042	http://www.disease-ontology.org/term/DOID%3A10283
Memantine	Alzheimer's disease			http://www.drugbank.ca/drugs/DB01043	http://www.disease-ontology.org/term/DOID%3A10283
Memantine	Parkinson's disease			http://www.drugbank.ca/drugs/DB01043	http://www.disease-ontology.org/term/DOID%3A10283
Mercaptopurine	Crohn's disease			http://www.drugbank.ca/drugs/DB01033	http://www.disease-ontology.org/term/DOID%3A10283
Mercaptopurine	hematologic cancer			http://www.drugbank.ca/drugs/DB01033	http://www.disease-ontology.org/term/DOID%3A10283
Mercaptopurine	ulcerative colitis			http://www.drugbank.ca/drugs/DB01033	http://www.disease-ontology.org/term/DOID%3A10283
Mesalazine	Crohn's disease			http://www.drugbank.ca/drugs/DB00244	http://www.disease-ontology.org/term/DOID%3A10283
Mesalazine	ulcerative colitis			http://www.drugbank.ca/drugs/DB00244	http://www.disease-ontology.org/term/DOID%3A10283
Mesoridazine	schizophrenia			http://www.drugbank.ca/drugs/DB00933	http://www.disease-ontology.org/term/DOID%3A10283
Mestranol	ovarian cancer			http://www.drugbank.ca/drugs/DB01357	http://www.disease-ontology.org/term/DOID%3A10283
Metformin	kidney cancer			http://www.drugbank.ca/drugs/DB00331	http://www.disease-ontology.org/term/DOID%3A10283
Metformin	liver cancer			http://www.drugbank.ca/drugs/DB00331	http://www.disease-ontology.org/term/DOID%3A10283
Metformin	metabolic syndrome X			http://www.drugbank.ca/drugs/DB00331	http://www.disease-ontology.org/term/DOID%3A10283
Metformin	polycystic ovary syndrome			http://www.drugbank.ca/drugs/DB00331	http://www.disease-ontology.org/term/DOID%3A10283
Metformin	prostate cancer			http://www.drugbank.ca/drugs/DB00331	http://www.disease-ontology.org/term/DOID%3A10283
Metformin	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB00331	http://www.disease-ontology.org/term/DOID%3A10283
Methamphetamine	attention deficit hyperactivity disorder			http://www.drugbank.ca/drugs/DB01577	http://www.disease-ontology.org/term/DOID%3A10283
Methamphetamine	narcolepsy			http://www.drugbank.ca/drugs/DB01577	http://www.disease-ontology.org/term/DOID%3A10283
Methamphetamine	obesity			http://www.drugbank.ca/drugs/DB01577	http://www.disease-ontology.org/term/DOID%3A10283
Methazolamide	glaucoma			http://www.drugbank.ca/drugs/DB00703	http://www.disease-ontology.org/term/DOID%3A10283
Methimazole	Graves' disease			http://www.drugbank.ca/drugs/DB00763	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	bone cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	breast cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	colon cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	esophageal cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	germ cell cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	hematologic cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	lung cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	lymphatic system cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	multiple sclerosis			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	muscle cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	psoriasis			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	psoriatic arthritis			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	stomach cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	systemic scleroderma			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	testicular cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methotrexate	urinary bladder cancer			http://www.drugbank.ca/drugs/DB00563	http://www.disease-ontology.org/term/DOID%3A10283
Methoxsalen	hematologic cancer			http://www.drugbank.ca/drugs/DB00553	http://www.disease-ontology.org/term/DOID%3A10283
Methoxsalen	psoriasis			http://www.drugbank.ca/drugs/DB00553	http://www.disease-ontology.org/term/DOID%3A10283
Methoxsalen	vitiligo			http://www.drugbank.ca/drugs/DB00553	http://www.disease-ontology.org/term/DOID%3A10283
Methyldopa	hypertension			http://www.drugbank.ca/drugs/DB00968	http://www.disease-ontology.org/term/DOID%3A10283
Methylergometrine	migraine			http://www.drugbank.ca/drugs/DB00353	http://www.disease-ontology.org/term/DOID%3A10283
Methylphenidate	attention deficit hyperactivity disorder			http://www.drugbank.ca/drugs/DB00422	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	allergic rhinitis			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	anemia			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	asthma			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	atopic dermatitis			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	brain cancer			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	gout			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	hematologic cancer			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	multiple sclerosis			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	osteoarthritis			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	psoriatic arthritis			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methylprednisolone	ulcerative colitis			http://www.drugbank.ca/drugs/DB00959	http://www.disease-ontology.org/term/DOID%3A10283
Methyltestosterone	breast cancer			http://www.drugbank.ca/drugs/DB06710	http://www.disease-ontology.org/term/DOID%3A10283
Methyltestosterone	osteoporosis			http://www.drugbank.ca/drugs/DB06710	http://www.disease-ontology.org/term/DOID%3A10283
Metipranolol	glaucoma			http://www.drugbank.ca/drugs/DB01214	http://www.disease-ontology.org/term/DOID%3A10283
Metoclopramide	migraine			http://www.drugbank.ca/drugs/DB01233	http://www.disease-ontology.org/term/DOID%3A10283
Metoclopramide	prostate cancer			http://www.drugbank.ca/drugs/DB01233	http://www.disease-ontology.org/term/DOID%3A10283
Metoclopramide	systemic scleroderma			http://www.drugbank.ca/drugs/DB01233	http://www.disease-ontology.org/term/DOID%3A10283
Metolazone	hypertension			http://www.drugbank.ca/drugs/DB00524	http://www.disease-ontology.org/term/DOID%3A10283
Metoprolol	hypertension			http://www.drugbank.ca/drugs/DB00264	http://www.disease-ontology.org/term/DOID%3A10283
Metronidazole	Crohn's disease			http://www.drugbank.ca/drugs/DB00916	http://www.disease-ontology.org/term/DOID%3A10283
Metronidazole	systemic scleroderma			http://www.drugbank.ca/drugs/DB00916	http://www.disease-ontology.org/term/DOID%3A10283
Metyrosine	hypertension			http://www.drugbank.ca/drugs/DB00765	http://www.disease-ontology.org/term/DOID%3A10283
Midazolam	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00683	http://www.disease-ontology.org/term/DOID%3A10283
Mifepristone	brain cancer			http://www.drugbank.ca/drugs/DB00834	http://www.disease-ontology.org/term/DOID%3A10283
Mifepristone	meningioma			http://www.drugbank.ca/drugs/DB00834	http://www.disease-ontology.org/term/DOID%3A10283
Miglitol	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB00491	http://www.disease-ontology.org/term/DOID%3A10283
Minocycline	systemic scleroderma			http://www.drugbank.ca/drugs/DB01017	http://www.disease-ontology.org/term/DOID%3A10283
Minoxidil	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00350	http://www.disease-ontology.org/term/DOID%3A10283
Minoxidil	hypertension			http://www.drugbank.ca/drugs/DB00350	http://www.disease-ontology.org/term/DOID%3A10283
Misoprostol	osteoarthritis			http://www.drugbank.ca/drugs/DB00929	http://www.disease-ontology.org/term/DOID%3A10283
Mitomycin	glaucoma			http://www.drugbank.ca/drugs/DB00305	http://www.disease-ontology.org/term/DOID%3A10283
Mitomycin	stomach cancer			http://www.drugbank.ca/drugs/DB00305	http://www.disease-ontology.org/term/DOID%3A10283
Mitomycin	urinary bladder cancer			http://www.drugbank.ca/drugs/DB00305	http://www.disease-ontology.org/term/DOID%3A10283
Mitoxantrone	breast cancer			http://www.drugbank.ca/drugs/DB01204	http://www.disease-ontology.org/term/DOID%3A10283
Mitoxantrone	hematologic cancer			http://www.drugbank.ca/drugs/DB01204	http://www.disease-ontology.org/term/DOID%3A10283
Mitoxantrone	lymphatic system cancer			http://www.drugbank.ca/drugs/DB01204	http://www.disease-ontology.org/term/DOID%3A10283
Mitoxantrone	multiple sclerosis			http://www.drugbank.ca/drugs/DB01204	http://www.disease-ontology.org/term/DOID%3A10283
Mitoxantrone	prostate cancer			http://www.drugbank.ca/drugs/DB01204	http://www.disease-ontology.org/term/DOID%3A10283
Mitoxantrone	sarcoma			http://www.drugbank.ca/drugs/DB01204	http://www.disease-ontology.org/term/DOID%3A10283
Modafinil	Parkinson's disease			http://www.drugbank.ca/drugs/DB00745	http://www.disease-ontology.org/term/DOID%3A10283
Modafinil	attention deficit hyperactivity disorder			http://www.drugbank.ca/drugs/DB00745	http://www.disease-ontology.org/term/DOID%3A10283
Modafinil	multiple sclerosis			http://www.drugbank.ca/drugs/DB00745	http://www.disease-ontology.org/term/DOID%3A10283
Modafinil	narcolepsy			http://www.drugbank.ca/drugs/DB00745	http://www.disease-ontology.org/term/DOID%3A10283
Moexipril	hypertension			http://www.drugbank.ca/drugs/DB00691	http://www.disease-ontology.org/term/DOID%3A10283
Mometasone	asthma			http://www.drugbank.ca/drugs/DB00764	http://www.disease-ontology.org/term/DOID%3A10283
Mometasone	atopic dermatitis			http://www.drugbank.ca/drugs/DB00764	http://www.disease-ontology.org/term/DOID%3A10283
Mometasone	systemic scleroderma			http://www.drugbank.ca/drugs/DB00764	http://www.disease-ontology.org/term/DOID%3A10283
Monobenzone	vitiligo			http://www.drugbank.ca/drugs/DB00600	http://www.disease-ontology.org/term/DOID%3A10283
Montelukast	allergic rhinitis			http://www.drugbank.ca/drugs/DB00471	http://www.disease-ontology.org/term/DOID%3A10283
Montelukast	asthma			http://www.drugbank.ca/drugs/DB00471	http://www.disease-ontology.org/term/DOID%3A10283
Montelukast	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB00471	http://www.disease-ontology.org/term/DOID%3A10283
Morphine	coronary artery disease			http://www.drugbank.ca/drugs/DB00295	http://www.disease-ontology.org/term/DOID%3A10283
Moxifloxacin	asthma			http://www.drugbank.ca/drugs/DB00218	http://www.disease-ontology.org/term/DOID%3A10283
Moxifloxacin	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB00218	http://www.disease-ontology.org/term/DOID%3A10283
Moxifloxacin	hypertension			http://www.drugbank.ca/drugs/DB00218	http://www.disease-ontology.org/term/DOID%3A10283
Mupirocin	atopic dermatitis			http://www.drugbank.ca/drugs/DB00410	http://www.disease-ontology.org/term/DOID%3A10283
Mycophenolate mofetil	psoriasis			http://www.drugbank.ca/drugs/DB00688	http://www.disease-ontology.org/term/DOID%3A10283
Mycophenolate mofetil	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00688	http://www.disease-ontology.org/term/DOID%3A10283
Mycophenolate mofetil	systemic scleroderma			http://www.drugbank.ca/drugs/DB00688	http://www.disease-ontology.org/term/DOID%3A10283
Mycophenolic acid	psoriasis			http://www.drugbank.ca/drugs/DB01024	http://www.disease-ontology.org/term/DOID%3A10283
Mycophenolic acid	systemic scleroderma			http://www.drugbank.ca/drugs/DB01024	http://www.disease-ontology.org/term/DOID%3A10283
Nabumetone	osteoarthritis			http://www.drugbank.ca/drugs/DB00461	http://www.disease-ontology.org/term/DOID%3A10283
Nabumetone	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00461	http://www.disease-ontology.org/term/DOID%3A10283
Nadolol	hypertension			http://www.drugbank.ca/drugs/DB01203	http://www.disease-ontology.org/term/DOID%3A10283
Naftifine	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00735	http://www.disease-ontology.org/term/DOID%3A10283
Naltrexone	alcohol dependence			http://www.drugbank.ca/drugs/DB00704	http://www.disease-ontology.org/term/DOID%3A10283
Naproxen	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A10283
Naproxen	gout			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A10283
Naproxen	migraine			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A10283
Naproxen	osteoarthritis			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A10283
Naproxen	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A10283
Naproxen	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A10283
Naratriptan	migraine			http://www.drugbank.ca/drugs/DB00952	http://www.disease-ontology.org/term/DOID%3A10283
