omim_id	drugbank_id	omim_name	drugbank_name
161900	DB00571	Renal Failure, Progressive, With Hypertension	Propranolol
161900	DB00869	Renal Failure, Progressive, With Hypertension	Dorzolamide
143465	DB00575	Attention Deficit-Hyperactivity Disorder; Adhd	Clonidine
143465	DB01255	Attention Deficit-Hyperactivity Disorder; Adhd	Lisdexamfetamine
143465	DB01576	Attention Deficit-Hyperactivity Disorder; Adhd	Dextroamphetamine
143465	DB00289	Attention Deficit-Hyperactivity Disorder; Adhd	Atomoxetine
143465	DB00458	Attention Deficit-Hyperactivity Disorder; Adhd	Imipramine
143465	DB01577	Attention Deficit-Hyperactivity Disorder; Adhd	Methamphetamine
143465	DB01151	Attention Deficit-Hyperactivity Disorder; Adhd	Desipramine
143465	DB00745	Attention Deficit-Hyperactivity Disorder; Adhd	Modafinil
143465	DB00285	Attention Deficit-Hyperactivity Disorder; Adhd	Venlafaxine
143465	DB00540	Attention Deficit-Hyperactivity Disorder; Adhd	Nortriptyline
143465	DB01018	Attention Deficit-Hyperactivity Disorder; Adhd	Guanfacine
143465	DB00182	Attention Deficit-Hyperactivity Disorder; Adhd	Amphetamine
143465	DB00422	Attention Deficit-Hyperactivity Disorder; Adhd	Methylphenidate
143465	DB01156	Attention Deficit-Hyperactivity Disorder; Adhd	Bupropion
192200	DB00464	Varicose Veins	Sodium Tetradecyl Sulfate
109543	DB01033	Leukemia, Chronic Lymphocytic, Susceptibility To, 2	Mercaptopurine
109543	DB01181	Leukemia, Chronic Lymphocytic, Susceptibility To, 2	Ifosfamide
109543	DB00290	Leukemia, Chronic Lymphocytic, Susceptibility To, 2	Bleomycin
109543	DB00987	Leukemia, Chronic Lymphocytic, Susceptibility To, 2	Cytarabine
109543	DB00444	Leukemia, Chronic Lymphocytic, Susceptibility To, 2	Teniposide
109543	DB01204	Leukemia, Chronic Lymphocytic, Susceptibility To, 2	Mitoxantrone
109543	DB00541	Leukemia, Chronic Lymphocytic, Susceptibility To, 2	Vincristine
109543	DB00262	Leukemia, Chronic Lymphocytic, Susceptibility To, 2	Carmustine
109543	DB01073	Leukemia, Chronic Lymphocytic, Susceptibility To, 2	Fludarabine
109543	DB00563	Leukemia, Chronic Lymphocytic, Susceptibility To, 2	Methotrexate
109543	DB00242	Leukemia, Chronic Lymphocytic, Susceptibility To, 2	Cladribine
305300	DB00380	Endocardial Fibroelastosis	Dexrazoxane
140850	DB00571	Hemangiomas, Cavernous, Of Face And Supraumbilical Midline Raphe	Propranolol
607508	DB00216	Migraine With Or Without Aura, Susceptibility To, 5	Eletriptan
252320	DB00715	Motor Neuropathy, Peripheral, With Dysautonomia	Paroxetine
252320	DB00472	Motor Neuropathy, Peripheral, With Dysautonomia	Fluoxetine
252320	DB01104	Motor Neuropathy, Peripheral, With Dysautonomia	Sertraline
252320	DB00186	Motor Neuropathy, Peripheral, With Dysautonomia	Lorazepam
252320	DB00545	Motor Neuropathy, Peripheral, With Dysautonomia	Pyridostigmine
252320	DB00404	Motor Neuropathy, Peripheral, With Dysautonomia	Alprazolam
252320	DB00687	Motor Neuropathy, Peripheral, With Dysautonomia	Fludrocortisone
252320	DB00788	Motor Neuropathy, Peripheral, With Dysautonomia	Naproxen
252320	DB00211	Motor Neuropathy, Peripheral, With Dysautonomia	Midodrine
252320	DB01050	Motor Neuropathy, Peripheral, With Dysautonomia	Ibuprofen
252320	DB00321	Motor Neuropathy, Peripheral, With Dysautonomia	Amitriptyline
252320	DB00540	Motor Neuropathy, Peripheral, With Dysautonomia	Nortriptyline
254450	DB01008	Myelofibrosis	Busulfan
308205	DB00586	Ichthyosis Follicularis, Atrichia, And Photophobia Syndrome	Diclofenac
308205	DB00465	Ichthyosis Follicularis, Atrichia, And Photophobia Syndrome	Ketorolac
181460	DB01058	Schistosoma Mansoni Infection, Susceptibility/Resistance To	Praziquantel
208300	DB00594	Ascites, Chylous	Amiloride
208300	DB00214	Ascites, Chylous	Torasemide
208300	DB00695	Ascites, Chylous	Furosemide
208300	DB00903	Ascites, Chylous	Ethacrynic acid
208300	DB00421	Ascites, Chylous	Spironolactone
208300	DB00999	Ascites, Chylous	Hydrochlorothiazide
208300	DB00384	Ascites, Chylous	Triamterene
208300	DB00887	Ascites, Chylous	Bumetanide
258360	DB01167	Onychotrichodysplasia And Neutropenia	Itraconazole
258360	DB00928	Onychotrichodysplasia And Neutropenia	Azacitidine
258360	DB00537	Onychotrichodysplasia And Neutropenia	Ciprofloxacin
258360	DB00242	Onychotrichodysplasia And Neutropenia	Cladribine
125320	DB00245	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Benzatropine
125320	DB00843	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Donepezil
125320	DB00989	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Rivastigmine
125320	DB01043	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Memantine
125320	DB00674	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Galantamine
125320	DB00810	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Biperiden
125320	DB00313	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Valproic Acid
125320	DB00387	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Procyclidine
125320	DB00268	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Ropinirole
125320	DB00163	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Vitamin E
125320	DB00413	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Pramipexole
125320	DB00382	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Tacrine
125320	DB00190	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Carbidopa
125320	DB00747	Dementia/Parkinsonism With Non-Alzheimer Amyloid Plaques	Scopolamine
137760	DB00449	Glaucoma, Primary Open Angle; Poag	Dipivefrin
137760	DB01214	Glaucoma, Primary Open Angle; Poag	Metipranolol
137760	DB00484	Glaucoma, Primary Open Angle; Poag	Brimonidine
137760	DB00373	Glaucoma, Primary Open Angle; Poag	Timolol
137760	DB00287	Glaucoma, Primary Open Angle; Poag	Travoprost
137760	DB00668	Glaucoma, Primary Open Angle; Poag	Epinephrine
137760	DB00905	Glaucoma, Primary Open Angle; Poag	Bimatoprost
137760	DB00654	Glaucoma, Primary Open Angle; Poag	Latanoprost
137760	DB00388	Glaucoma, Primary Open Angle; Poag	Phenylephrine
137760	DB01194	Glaucoma, Primary Open Angle; Poag	Brinzolamide
137760	DB00869	Glaucoma, Primary Open Angle; Poag	Dorzolamide
166710	DB06285	Osteoporosis	Teriparatide
166710	DB00017	Osteoporosis	Salmon Calcitonin
166710	DB00630	Osteoporosis	Alendronate
166710	DB00169	Osteoporosis	Cholecalciferol
166710	DB00282	Osteoporosis	Pamidronate
166710	DB00481	Osteoporosis	Raloxifene
166710	DB00710	Osteoporosis	Ibandronate
166710	DB00884	Osteoporosis	Risedronate
132100	DB00794	Epilepsy, Photogenic	Primidone
187950	DB01005	Thrombocythemia, Essential	Hydroxyurea
607459	DB00749	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Etodolac
607459	DB00573	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Fenoprofen
607459	DB00500	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Tolmetin
607459	DB01068	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Clonazepam
607459	DB01009	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Ketoprofen
607459	DB00788	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Naproxen
607459	DB00554	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Piroxicam
607459	DB00991	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Oxaprozin
607459	DB00712	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Flurbiprofen
607459	DB00580	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Valdecoxib
607459	DB00605	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Sulindac
607459	DB00586	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Diclofenac
607459	DB00122	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Choline
607459	DB01296	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Glucosamine
607459	DB01050	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Ibuprofen
607459	DB00945	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Acetylsalicylic acid
607459	DB00814	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Meloxicam
607459	DB00861	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Diflunisal
607459	DB00328	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Indomethacin
607459	DB00482	Sensory Ataxic Neuropathy, Dysarthria, And Ophthalmoparesis; Sando	Celecoxib
308600	DB01174	Jaundice, Familial Obstructive, Of Infancy	Phenobarbital
156000	DB01231	Meniere Disease	Diphenidol
156000	DB00829	Meniere Disease	Diazepam
107550	DB00747	Aortic Arch Interruption, Facial Palsy, And Retinal Coloboma	Scopolamine
137400	DB00759	Geographic Tongue And Fissured Tongue	Tetracycline
606842	DB06285	Cardioneuromyopathy With Hyaline Masses And Nemaline Rods	Teriparatide
188030	DB00620	Thrombocytopenic Purpura, Autoimmune; Aitp	Triamcinolone
188030	DB00993	Thrombocytopenic Purpura, Autoimmune; Aitp	Azathioprine
188030	DB00635	Thrombocytopenic Purpura, Autoimmune; Aitp	Prednisone
188030	DB00570	Thrombocytopenic Purpura, Autoimmune; Aitp	Vinblastine
188030	DB01240	Thrombocytopenic Purpura, Autoimmune; Aitp	Epoprostenol
188030	DB01234	Thrombocytopenic Purpura, Autoimmune; Aitp	Dexamethasone
155100	DB01148	May-Hegglin Anomaly; Mha	Flavoxate
155100	DB01210	May-Hegglin Anomaly; Mha	Levobunolol
155100	DB01225	May-Hegglin Anomaly; Mha	Enoxaparin
155100	DB00692	May-Hegglin Anomaly; Mha	Phentolamine
107650	DB00745	Apnea, Obstructive Sleep	Modafinil
604827	DB00909	Epilepsy, Idiopathic Generalized, Susceptibility To, 7; Eig7	Zonisamide
604827	DB01202	Epilepsy, Idiopathic Generalized, Susceptibility To, 7; Eig7	Levetiracetam
604827	DB00794	Epilepsy, Idiopathic Generalized, Susceptibility To, 7; Eig7	Primidone
604827	DB00776	Epilepsy, Idiopathic Generalized, Susceptibility To, 7; Eig7	Oxcarbazepine
604827	DB00996	Epilepsy, Idiopathic Generalized, Susceptibility To, 7; Eig7	Gabapentin
605055	DB00843	Alzheimer Disease, Familial Early-Onset, With Coexisting Amyloid And	Donepezil
605055	DB00989	Alzheimer Disease, Familial Early-Onset, With Coexisting Amyloid And	Rivastigmine
605055	DB01043	Alzheimer Disease, Familial Early-Onset, With Coexisting Amyloid And	Memantine
605055	DB00674	Alzheimer Disease, Familial Early-Onset, With Coexisting Amyloid And	Galantamine
605055	DB00313	Alzheimer Disease, Familial Early-Onset, With Coexisting Amyloid And	Valproic Acid
605055	DB00163	Alzheimer Disease, Familial Early-Onset, With Coexisting Amyloid And	Vitamin E
605055	DB00382	Alzheimer Disease, Familial Early-Onset, With Coexisting Amyloid And	Tacrine
260480	DB01241	Pancreatitis, Sclerosing Cholangitis, And Sicca Complex	Gemfibrozil
165150	DB00490	Ophthalmoplegia, Progressive, With Scrotal Tongue And Mental Deficiency	Buspirone
254400	DB00635	Mycosis Fungoides	Prednisone
254400	DB00307	Mycosis Fungoides	Bexarotene
254400	DB02546	Mycosis Fungoides	Vorinostat
254400	DB00570	Mycosis Fungoides	Vinblastine
254400	DB00563	Mycosis Fungoides	Methotrexate
254400	DB01234	Mycosis Fungoides	Dexamethasone
166760	DB00537	Otitis Media, Susceptibility To	Ciprofloxacin
166760	DB00440	Otitis Media, Susceptibility To	Trimethoprim
166760	DB01137	Otitis Media, Susceptibility To	Levofloxacin
166760	DB00741	Otitis Media, Susceptibility To	Hydrocortisone
166760	DB01086	Otitis Media, Susceptibility To	Benzocaine
166760	DB01165	Otitis Media, Susceptibility To	Ofloxacin
166760	DB00535	Otitis Media, Susceptibility To	Cefdinir
166760	DB01234	Otitis Media, Susceptibility To	Dexamethasone
147540	DB00620	Insect Stings, Hypersensitivity To	Triamcinolone
147540	DB00860	Insect Stings, Hypersensitivity To	Prednisolone
147540	DB00635	Insect Stings, Hypersensitivity To	Prednisone
147540	DB00342	Insect Stings, Hypersensitivity To	Terfenadine
147540	DB01075	Insect Stings, Hypersensitivity To	Diphenhydramine
147540	DB00959	Insect Stings, Hypersensitivity To	Methylprednisolone
147540	DB00668	Insect Stings, Hypersensitivity To	Epinephrine
147540	DB00637	Insect Stings, Hypersensitivity To	Astemizole
147540	DB00434	Insect Stings, Hypersensitivity To	Cyproheptadine
147540	DB00397	Insect Stings, Hypersensitivity To	Phenylpropanolamine
147540	DB00388	Insect Stings, Hypersensitivity To	Phenylephrine
147540	DB01069	Insect Stings, Hypersensitivity To	Promethazine
147540	DB00366	Insect Stings, Hypersensitivity To	Doxylamine
243200	DB00819	Intracranial Hypertension, Idiopathic	Acetazolamide
102300	DB00575	Restless Legs Syndrome, Susceptibility To, 1; Rls1	Clonidine
102300	DB01068	Restless Legs Syndrome, Susceptibility To, 1; Rls1	Clonazepam
102300	DB00413	Restless Legs Syndrome, Susceptibility To, 1; Rls1	Pramipexole
102300	DB00193	Restless Legs Syndrome, Susceptibility To, 1; Rls1	Tramadol
102300	DB00564	Restless Legs Syndrome, Susceptibility To, 1; Rls1	Carbamazepine
102300	DB01235	Restless Legs Syndrome, Susceptibility To, 1; Rls1	Levodopa
102300	DB00268	Restless Legs Syndrome, Susceptibility To, 1; Rls1	Ropinirole
102300	DB00230	Restless Legs Syndrome, Susceptibility To, 1; Rls1	Pregabalin
102300	DB00190	Restless Legs Syndrome, Susceptibility To, 1; Rls1	Carbidopa
102300	DB00996	Restless Legs Syndrome, Susceptibility To, 1; Rls1	Gabapentin
104130	DB00350	Alopecia, Psychomotor Epilepsy, Pyorrhea, And Mental Subnormality	Minoxidil
104130	DB00252	Alopecia, Psychomotor Epilepsy, Pyorrhea, And Mental Subnormality	Phenytoin
104130	DB00620	Alopecia, Psychomotor Epilepsy, Pyorrhea, And Mental Subnormality	Triamcinolone
104130	DB00795	Alopecia, Psychomotor Epilepsy, Pyorrhea, And Mental Subnormality	Sulfasalazine
104130	DB00313	Alopecia, Psychomotor Epilepsy, Pyorrhea, And Mental Subnormality	Valproic Acid
104130	DB00564	Alopecia, Psychomotor Epilepsy, Pyorrhea, And Mental Subnormality	Carbamazepine
104130	DB00490	Alopecia, Psychomotor Epilepsy, Pyorrhea, And Mental Subnormality	Buspirone
104130	DB00532	Alopecia, Psychomotor Epilepsy, Pyorrhea, And Mental Subnormality	Mephenytoin
104130	DB01216	Alopecia, Psychomotor Epilepsy, Pyorrhea, And Mental Subnormality	Finasteride
104130	DB00421	Alopecia, Psychomotor Epilepsy, Pyorrhea, And Mental Subnormality	Spironolactone
157300	DB00669	Migraine With Or Without Aura, Susceptibility To, 1	Sumatriptan
157300	DB00998	Migraine With Or Without Aura, Susceptibility To, 1	Frovatriptan
157300	DB00533	Migraine With Or Without Aura, Susceptibility To, 1	Rofecoxib
157300	DB00201	Migraine With Or Without Aura, Susceptibility To, 1	Caffeine
157300	DB00788	Migraine With Or Without Aura, Susceptibility To, 1	Naproxen
157300	DB00316	Migraine With Or Without Aura, Susceptibility To, 1	Acetaminophen
157300	DB00373	Migraine With Or Without Aura, Susceptibility To, 1	Timolol
157300	DB00945	Migraine With Or Without Aura, Susceptibility To, 1	Acetylsalicylic acid
157300	DB00635	Migraine With Or Without Aura, Susceptibility To, 1	Prednisone
157300	DB01233	Migraine With Or Without Aura, Susceptibility To, 1	Metoclopramide
157300	DB00661	Migraine With Or Without Aura, Susceptibility To, 1	Verapamil
157300	DB00241	Migraine With Or Without Aura, Susceptibility To, 1	Butalbital
157300	DB01173	Migraine With Or Without Aura, Susceptibility To, 1	Orphenadrine
157300	DB00315	Migraine With Or Without Aura, Susceptibility To, 1	Zolmitriptan
157300	DB00273	Migraine With Or Without Aura, Susceptibility To, 1	Topiramate
157300	DB00320	Migraine With Or Without Aura, Susceptibility To, 1	Dihydroergotamine
157300	DB00953	Migraine With Or Without Aura, Susceptibility To, 1	Rizatriptan
157300	DB00918	Migraine With Or Without Aura, Susceptibility To, 1	Almotriptan
157300	DB00434	Migraine With Or Without Aura, Susceptibility To, 1	Cyproheptadine
157300	DB00353	Migraine With Or Without Aura, Susceptibility To, 1	Methylergonovine
157300	DB00216	Migraine With Or Without Aura, Susceptibility To, 1	Eletriptan
157300	DB00328	Migraine With Or Without Aura, Susceptibility To, 1	Indomethacin
157300	DB00996	Migraine With Or Without Aura, Susceptibility To, 1	Gabapentin
157300	DB00696	Migraine With Or Without Aura, Susceptibility To, 1	Ergotamine
157300	DB00952	Migraine With Or Without Aura, Susceptibility To, 1	Naratriptan
157300	DB00697	Migraine With Or Without Aura, Susceptibility To, 1	Tizanidine
157300	DB00924	Migraine With Or Without Aura, Susceptibility To, 1	Cyclobenzaprine
157300	DB00313	Migraine With Or Without Aura, Susceptibility To, 1	Valproic Acid
157300	DB00571	Migraine With Or Without Aura, Susceptibility To, 1	Propranolol
165720	DB00749	Osteoarthritis Susceptibility 1; Os1	Etodolac
165720	DB00573	Osteoarthritis Susceptibility 1; Os1	Fenoprofen
165720	DB00500	Osteoarthritis Susceptibility 1; Os1	Tolmetin
165720	DB01068	Osteoarthritis Susceptibility 1; Os1	Clonazepam
165720	DB01009	Osteoarthritis Susceptibility 1; Os1	Ketoprofen
165720	DB00788	Osteoarthritis Susceptibility 1; Os1	Naproxen
165720	DB00554	Osteoarthritis Susceptibility 1; Os1	Piroxicam
165720	DB00991	Osteoarthritis Susceptibility 1; Os1	Oxaprozin
165720	DB00712	Osteoarthritis Susceptibility 1; Os1	Flurbiprofen
165720	DB00580	Osteoarthritis Susceptibility 1; Os1	Valdecoxib
165720	DB00605	Osteoarthritis Susceptibility 1; Os1	Sulindac
165720	DB00586	Osteoarthritis Susceptibility 1; Os1	Diclofenac
165720	DB00122	Osteoarthritis Susceptibility 1; Os1	Choline
165720	DB01296	Osteoarthritis Susceptibility 1; Os1	Glucosamine
165720	DB01050	Osteoarthritis Susceptibility 1; Os1	Ibuprofen
165720	DB00945	Osteoarthritis Susceptibility 1; Os1	Acetylsalicylic acid
165720	DB00814	Osteoarthritis Susceptibility 1; Os1	Meloxicam
165720	DB00861	Osteoarthritis Susceptibility 1; Os1	Diflunisal
165720	DB00328	Osteoarthritis Susceptibility 1; Os1	Indomethacin
165720	DB00482	Osteoarthritis Susceptibility 1; Os1	Celecoxib
127350	DB00653	Dyschondrosteosis And Nephritis	Magnesium Sulfate
601518	DB00014	Prostate Cancer, Hereditary, 1; Hpc1	Goserelin
601518	DB01196	Prostate Cancer, Hereditary, 1; Hpc1	Estramustine
601518	DB00286	Prostate Cancer, Hereditary, 1; Hpc1	Conjugated Estrogens
601518	DB00007	Prostate Cancer, Hereditary, 1; Hpc1	Leuprolide
173200	DB00620	Pityriasis Rubra Pilaris	Triamcinolone
173200	DB03904	Pityriasis Rubra Pilaris	Urea
608033	DB00215	Encephalopathy, Acute Necrotizing 1, Susceptibility To; Ane1	Citalopram
608033	DB00167	Encephalopathy, Acute Necrotizing 1, Susceptibility To; Ane1	L-Isoleucine
608033	DB00734	Encephalopathy, Acute Necrotizing 1, Susceptibility To; Ane1	Risperidone
608033	DB00433	Encephalopathy, Acute Necrotizing 1, Susceptibility To; Ane1	Prochlorperazine
167870	DB01242	Panic Disorder 1; Pand1	Clomipramine
167870	DB00472	Panic Disorder 1; Pand1	Fluoxetine
167870	DB00215	Panic Disorder 1; Pand1	Citalopram
167870	DB00176	Panic Disorder 1; Pand1	Fluvoxamine
167870	DB00186	Panic Disorder 1; Pand1	Lorazepam
167870	DB00458	Panic Disorder 1; Pand1	Imipramine
167870	DB00490	Panic Disorder 1; Pand1	Buspirone
167870	DB00404	Panic Disorder 1; Pand1	Alprazolam
167870	DB00715	Panic Disorder 1; Pand1	Paroxetine
167870	DB01104	Panic Disorder 1; Pand1	Sertraline
167870	DB00285	Panic Disorder 1; Pand1	Venlafaxine
167870	DB01156	Panic Disorder 1; Pand1	Bupropion
167870	DB00540	Panic Disorder 1; Pand1	Nortriptyline
167870	DB01068	Panic Disorder 1; Pand1	Clonazepam
608622	DB00214	Hypertension, Diastolic, Resistance To	Torasemide
608622	DB00325	Hypertension, Diastolic, Resistance To	Nitroprusside
608622	DB04861	Hypertension, Diastolic, Resistance To	Nebivolol
608622	DB00457	Hypertension, Diastolic, Resistance To	Prazosin
608622	DB01275	Hypertension, Diastolic, Resistance To	Hydralazine
608622	DB00519	Hypertension, Diastolic, Resistance To	Trandolapril
608622	DB00903	Hypertension, Diastolic, Resistance To	Ethacrynic acid
608622	DB00876	Hypertension, Diastolic, Resistance To	Eprosartan
608622	DB01088	Hypertension, Diastolic, Resistance To	Iloprost
608622	DB00492	Hypertension, Diastolic, Resistance To	Fosinopril
608622	DB00960	Hypertension, Diastolic, Resistance To	Pindolol
608622	DB00206	Hypertension, Diastolic, Resistance To	Reserpine
608622	DB01023	Hypertension, Diastolic, Resistance To	Felodipine
608622	DB00598	Hypertension, Diastolic, Resistance To	Labetalol
608622	DB00310	Hypertension, Diastolic, Resistance To	Chlorthalidone
608622	DB01018	Hypertension, Diastolic, Resistance To	Guanfacine
608622	DB00887	Hypertension, Diastolic, Resistance To	Bumetanide
608622	DB00966	Hypertension, Diastolic, Resistance To	Telmisartan
608622	DB00521	Hypertension, Diastolic, Resistance To	Carteolol
608622	DB00968	Hypertension, Diastolic, Resistance To	Methyldopa
608622	DB00187	Hypertension, Diastolic, Resistance To	Esmolol
608622	DB01359	Hypertension, Diastolic, Resistance To	Penbutolol
608622	DB00343	Hypertension, Diastolic, Resistance To	Diltiazem
608622	DB00881	Hypertension, Diastolic, Resistance To	Quinapril
608622	DB00584	Hypertension, Diastolic, Resistance To	Enalapril
608622	DB00542	Hypertension, Diastolic, Resistance To	Benazepril
608622	DB00796	Hypertension, Diastolic, Resistance To	Candesartan
608622	DB00381	Hypertension, Diastolic, Resistance To	Amlodipine
608622	DB00880	Hypertension, Diastolic, Resistance To	Chlorothiazide
608622	DB00622	Hypertension, Diastolic, Resistance To	Nicardipine
608622	DB01136	Hypertension, Diastolic, Resistance To	Carvedilol
608622	DB00226	Hypertension, Diastolic, Resistance To	Guanadrel Sulfate
608622	DB00350	Hypertension, Diastolic, Resistance To	Minoxidil
608622	DB00800	Hypertension, Diastolic, Resistance To	Fenoldopam
608622	DB00524	Hypertension, Diastolic, Resistance To	Metolazone
608622	DB00275	Hypertension, Diastolic, Resistance To	Olmesartan
608622	DB00594	Hypertension, Diastolic, Resistance To	Amiloride
608622	DB01244	Hypertension, Diastolic, Resistance To	Bepridil
608622	DB01203	Hypertension, Diastolic, Resistance To	Nadolol
608622	DB00678	Hypertension, Diastolic, Resistance To	Losartan
608622	DB00436	Hypertension, Diastolic, Resistance To	Bendroflumethiazide
608622	DB00657	Hypertension, Diastolic, Resistance To	Mecamylamine
608622	DB00999	Hypertension, Diastolic, Resistance To	Hydrochlorothiazide
608622	DB00264	Hypertension, Diastolic, Resistance To	Metoprolol
608622	DB00421	Hypertension, Diastolic, Resistance To	Spironolactone
608622	DB00373	Hypertension, Diastolic, Resistance To	Timolol
608622	DB00575	Hypertension, Diastolic, Resistance To	Clonidine
608622	DB01115	Hypertension, Diastolic, Resistance To	Nifedipine
608622	DB00270	Hypertension, Diastolic, Resistance To	Isradipine
608622	DB00195	Hypertension, Diastolic, Resistance To	Betaxolol
608622	DB00692	Hypertension, Diastolic, Resistance To	Phentolamine
608622	DB00808	Hypertension, Diastolic, Resistance To	Indapamide
608622	DB01189	Hypertension, Diastolic, Resistance To	Desflurane
608622	DB00695	Hypertension, Diastolic, Resistance To	Furosemide
608622	DB00178	Hypertension, Diastolic, Resistance To	Ramipril
608622	DB00401	Hypertension, Diastolic, Resistance To	Nisoldipine
608622	DB00177	Hypertension, Diastolic, Resistance To	Valsartan
608622	DB00661	Hypertension, Diastolic, Resistance To	Verapamil
608622	DB01162	Hypertension, Diastolic, Resistance To	Terazosin
608622	DB01258	Hypertension, Diastolic, Resistance To	Aliskiren
608622	DB01170	Hypertension, Diastolic, Resistance To	Guanethidine
608622	DB01029	Hypertension, Diastolic, Resistance To	Irbesartan
608622	DB01193	Hypertension, Diastolic, Resistance To	Acebutolol
608622	DB00691	Hypertension, Diastolic, Resistance To	Moexipril
608622	DB00590	Hypertension, Diastolic, Resistance To	Doxazosin
608622	DB01197	Hypertension, Diastolic, Resistance To	Captopril
608622	DB00571	Hypertension, Diastolic, Resistance To	Propranolol
608622	DB00722	Hypertension, Diastolic, Resistance To	Lisinopril
247640	DB01033	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Mercaptopurine
247640	DB01181	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Ifosfamide
247640	DB01254	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Dasatinib
247640	DB00290	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Bleomycin
247640	DB00635	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Prednisone
247640	DB00631	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Clofarabine
247640	DB00987	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Cytarabine
247640	DB00444	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Teniposide
247640	DB00694	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Daunorubicin
247640	DB01204	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Mitoxantrone
247640	DB00541	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Vincristine
247640	DB00262	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Carmustine
247640	DB01177	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Idarubicin
247640	DB00997	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Doxorubicin
247640	DB01073	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Fludarabine
247640	DB00619	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Imatinib
247640	DB00563	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall	Methotrexate
144650	DB00627	Hyperlipoproteinemia, Type V	Niacin
144650	DB00636	Hyperlipoproteinemia, Type V	Clofibrate
144650	DB01039	Hyperlipoproteinemia, Type V	Fenofibrate
144650	DB01241	Hyperlipoproteinemia, Type V	Gemfibrozil
133239	DB00563	Esophageal Cancer	Methotrexate
133239	DB00707	Esophageal Cancer	Porfimer
133239	DB00515	Esophageal Cancer	Cisplatin
133239	DB00958	Esophageal Cancer	Carboplatin
182000	DB00755	Keratosis, Seborrheic	Tretinoin
114480	DB00783	Breast Cancer	Estradiol
114480	DB00286	Breast Cancer	Conjugated Estrogens
114480	DB01101	Breast Cancer	Capecitabine
114480	DB01217	Breast Cancer	Anastrozole
114480	DB00990	Breast Cancer	Exemestane
114480	DB00441	Breast Cancer	Gemcitabine
114480	DB01229	Breast Cancer	Paclitaxel
114480	DB01248	Breast Cancer	Docetaxel
