drugbank_id	drugbank_name	umls_cui	umls_name	omim_id	omim_name
DB01136	Carvedilol	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00226	Guanadrel Sulfate	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00226	Guanadrel Sulfate	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00350	Minoxidil	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00350	Minoxidil	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00800	Fenoldopam	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00800	Fenoldopam	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00524	Metolazone	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00524	Metolazone	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00275	Olmesartan	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00275	Olmesartan	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00594	Amiloride	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00594	Amiloride	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB01244	Bepridil	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB01244	Bepridil	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB01203	Nadolol	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB01203	Nadolol	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00678	Losartan	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00678	Losartan	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00436	Bendroflumethiazide	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00436	Bendroflumethiazide	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00657	Mecamylamine	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00657	Mecamylamine	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00999	Hydrochlorothiazide	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00999	Hydrochlorothiazide	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00264	Metoprolol	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00264	Metoprolol	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00421	Spironolactone	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00421	Spironolactone	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00373	Timolol	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00373	Timolol	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00575	Clonidine	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00575	Clonidine	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB01115	Nifedipine	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB01115	Nifedipine	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00270	Isradipine	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00270	Isradipine	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00195	Betaxolol	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00195	Betaxolol	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00692	Phentolamine	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00692	Phentolamine	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00808	Indapamide	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00808	Indapamide	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB01189	Desflurane	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB01189	Desflurane	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00695	Furosemide	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00695	Furosemide	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00178	Ramipril	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00178	Ramipril	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00401	Nisoldipine	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00401	Nisoldipine	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00177	Valsartan	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00177	Valsartan	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00661	Verapamil	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00661	Verapamil	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB01162	Terazosin	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB01162	Terazosin	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB01258	Aliskiren	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB01258	Aliskiren	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB01170	Guanethidine	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB01170	Guanethidine	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB01029	Irbesartan	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB01029	Irbesartan	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB01193	Acebutolol	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB01193	Acebutolol	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00691	Moexipril	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00691	Moexipril	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00590	Doxazosin	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00590	Doxazosin	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB01197	Captopril	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB01197	Captopril	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00571	Propranolol	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00571	Propranolol	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB00722	Lisinopril	C1963138	Hypertension (Hypertension Adverse Event)	608622	Hypertension, Diastolic, Resistance To
DB00722	Lisinopril	C0020538	Hypertension (Hypertensive disease)	608622	Hypertension, Diastolic, Resistance To
DB01033	Mercaptopurine	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01033	Mercaptopurine	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01033	Mercaptopurine	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01033	Mercaptopurine	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01033	Mercaptopurine	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01181	Ifosfamide	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01181	Ifosfamide	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01181	Ifosfamide	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01181	Ifosfamide	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01181	Ifosfamide	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01254	Dasatinib	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01254	Dasatinib	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01254	Dasatinib	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01254	Dasatinib	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01254	Dasatinib	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00290	Bleomycin	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00290	Bleomycin	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00290	Bleomycin	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00290	Bleomycin	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00290	Bleomycin	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00635	Prednisone	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00635	Prednisone	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00635	Prednisone	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00635	Prednisone	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00635	Prednisone	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00631	Clofarabine	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00631	Clofarabine	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00631	Clofarabine	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00631	Clofarabine	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00631	Clofarabine	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00987	Cytarabine	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00987	Cytarabine	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00987	Cytarabine	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00987	Cytarabine	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00987	Cytarabine	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00444	Teniposide	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00444	Teniposide	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00444	Teniposide	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00444	Teniposide	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00444	Teniposide	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00694	Daunorubicin	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00694	Daunorubicin	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00694	Daunorubicin	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00694	Daunorubicin	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00694	Daunorubicin	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01204	Mitoxantrone	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01204	Mitoxantrone	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01204	Mitoxantrone	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01204	Mitoxantrone	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01204	Mitoxantrone	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00541	Vincristine	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00541	Vincristine	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00541	Vincristine	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00541	Vincristine	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00541	Vincristine	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00262	Carmustine	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00262	Carmustine	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00262	Carmustine	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00262	Carmustine	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00262	Carmustine	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01177	Idarubicin	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01177	Idarubicin	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01177	Idarubicin	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01177	Idarubicin	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01177	Idarubicin	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00997	Doxorubicin	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00997	Doxorubicin	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00997	Doxorubicin	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00997	Doxorubicin	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00997	Doxorubicin	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01073	Fludarabine	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01073	Fludarabine	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01073	Fludarabine	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01073	Fludarabine	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB01073	Fludarabine	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00619	Imatinib	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00619	Imatinib	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00619	Imatinib	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00619	Imatinib	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00619	Imatinib	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00563	Methotrexate	C2063390	acute lymphoma	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00563	Methotrexate	C1855472	LALL	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00563	Methotrexate	C1961102	Leukemia, Lymphoblastic (Precursor Cell Lymphoblastic Leukemia Lymphoma)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00563	Methotrexate	C0023449	Lymphoblastic leukaemia (Acute lymphocytic leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00563	Methotrexate	C0023448	Lymphoblastic leukaemia NOS (Lymphoid leukemia)	247640	Lymphoblastic Leukemia, Acute, With Lymphomatous Features; Lall
DB00627	Niacin	C0020481	Type V hyperlipoproteinaemia (Hyperlipoproteinemia Type V)	144650	Hyperlipoproteinemia, Type V
DB00636	Clofibrate	C0020481	Type V hyperlipoproteinaemia (Hyperlipoproteinemia Type V)	144650	Hyperlipoproteinemia, Type V
DB01039	Fenofibrate	C0020481	Type V hyperlipoproteinaemia (Hyperlipoproteinemia Type V)	144650	Hyperlipoproteinemia, Type V
DB01241	Gemfibrozil	C0020481	Type V hyperlipoproteinaemia (Hyperlipoproteinemia Type V)	144650	Hyperlipoproteinemia, Type V
DB00563	Methotrexate	C0152018	ESOPHAGEAL CANCER (Esophageal carcinoma)	133239	Esophageal Cancer
DB00563	Methotrexate	C0014859	esophageal cancer (Esophageal Neoplasms)	133239	Esophageal Cancer
DB00563	Methotrexate	C0546837	Esophageal Cancer (Malignant neoplasm of esophagus)	133239	Esophageal Cancer
DB00707	Porfimer	C0152018	ESOPHAGEAL CANCER (Esophageal carcinoma)	133239	Esophageal Cancer
DB00707	Porfimer	C0014859	esophageal cancer (Esophageal Neoplasms)	133239	Esophageal Cancer
DB00707	Porfimer	C0546837	Esophageal Cancer (Malignant neoplasm of esophagus)	133239	Esophageal Cancer
DB00515	Cisplatin	C0152018	ESOPHAGEAL CANCER (Esophageal carcinoma)	133239	Esophageal Cancer
DB00515	Cisplatin	C0014859	esophageal cancer (Esophageal Neoplasms)	133239	Esophageal Cancer
DB00515	Cisplatin	C0546837	Esophageal Cancer (Malignant neoplasm of esophagus)	133239	Esophageal Cancer
DB00958	Carboplatin	C0152018	ESOPHAGEAL CANCER (Esophageal carcinoma)	133239	Esophageal Cancer
DB00958	Carboplatin	C0014859	esophageal cancer (Esophageal Neoplasms)	133239	Esophageal Cancer
DB00958	Carboplatin	C0546837	Esophageal Cancer (Malignant neoplasm of esophagus)	133239	Esophageal Cancer
DB00755	Tretinoin	C0022603	Seborrheic keratosis	182000	Keratosis, Seborrheic
DB00783	Estradiol	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00783	Estradiol	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00286	Conjugated Estrogens	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00286	Conjugated Estrogens	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB01101	Capecitabine	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB01101	Capecitabine	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB01217	Anastrozole	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB01217	Anastrozole	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00990	Exemestane	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00990	Exemestane	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00441	Gemcitabine	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00441	Gemcitabine	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB01229	Paclitaxel	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB01229	Paclitaxel	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB01248	Docetaxel	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB01248	Docetaxel	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00014	Goserelin	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00014	Goserelin	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00624	Testosterone	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00624	Testosterone	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB01259	Lapatinib	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB01259	Lapatinib	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00282	Pamidronate	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00282	Pamidronate	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00481	Raloxifene	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00481	Raloxifene	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00544	Fluorouracil	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00544	Fluorouracil	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB01006	Letrozole	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB01006	Letrozole	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB01185	Fluoxymesterone	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB01185	Fluoxymesterone	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00997	Doxorubicin	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00997	Doxorubicin	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00675	Tamoxifen	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00675	Tamoxifen	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00570	Vinblastine	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00570	Vinblastine	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00445	Epirubicin	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00445	Epirubicin	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00563	Methotrexate	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00563	Methotrexate	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00351	Megestrol	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00351	Megestrol	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB00947	Fulvestrant	C0678222	Breast Cancer (Breast Carcinoma)	114480	Breast Cancer
DB00947	Fulvestrant	C0006142	Breast Cancer (Malignant neoplasm of breast)	114480	Breast Cancer
DB04861	Nebivolol	C0005744	Blepharophimosis	110100	Blepharophimosis, Ptosis, And Epicanthus Inversus; Bpes
DB04861	Nebivolol	C0220663	BPES	110100	Blepharophimosis, Ptosis, And Epicanthus Inversus; Bpes
